date,username,sku,model,quantity,gross_amount,discount_amount,net_amount
2026-07-06,smoreau,copilot_ai_credit,claude-sonnet-5,14.331941609,0.143319416,0.101756785,0.041562631
2026-07-06,smoreau,copilot_ai_credit,claude-opus-4.6,41.705571045,0.41705571,0.296109554,0.120946156
2026-07-06,smoreau,copilot_ai_credit,gpt-5.6-sol,25.554480943,0.255544809,0.181436814,0.074107995
2026-07-21,smoreau,copilot_ai_credit,claude-opus-4.6,29.207736793,0.292077367,0.201533383,0.090543984
2026-07-21,smoreau,copilot_ai_credit,gpt-5.6-sol,41.467685257,0.414676852,0.286127027,0.128549825
2026-06-23,jduarte,copilot_ai_credit,claude-sonnet-5,24.234868306,0.242348683,0.172067564,0.070281119
2026-06-23,jduarte,copilot_ai_credit,claude-opus-4.6,29.304391536,0.293043915,0.208061179,0.084982736
2026-06-23,jduarte,copilot_ai_credit,gpt-5.3-codex,43.886079359,0.438860793,0.311591163,0.12726963
2026-06-29,jduarte,copilot_ai_credit,claude-sonnet-5,19.332236354,0.193322363,0.042530919,0.150791444
2026-06-29,jduarte,copilot_ai_credit,claude-opus-4.6,23.844261099,0.23844261,0.052457374,0.185985236
2026-06-29,jduarte,copilot_ai_credit,gpt-5.3-codex,5.503629003,0.05503629,0.012107983,0.042928307
2026-07-04,jduarte,copilot_ai_credit,claude-opus-4.6,12.711482811,0.127114828,0.081353489,0.045761339
2026-07-04,jduarte,copilot_ai_credit,gpt-5.3-codex,27.954817954,0.279548179,0.178910834,0.100637345
2026-07-05,jduarte,copilot_ai_credit,claude-sonnet-5,20.422117579,0.204221175,0.179714634,0.024506541
2026-07-05,jduarte,copilot_ai_credit,claude-opus-4.6,29.300506357,0.293005063,0.257844455,0.035160608
2026-07-06,jduarte,copilot_ai_credit,claude-sonnet-5,40.955078904,0.409550789,0.393168757,0.016382032
2026-07-06,jduarte,copilot_ai_credit,gpt-5.3-codex,30.160777289,0.301607772,0.289543461,0.012064311
2026-07-08,jduarte,copilot_ai_credit,claude-opus-4.6,18.982995767,0.189829957,0.102508176,0.087321781
2026-07-10,jduarte,copilot_ai_credit,claude-sonnet-5,6.634477619,0.066344776,0.046441343,0.019903433
2026-07-10,jduarte,copilot_ai_credit,claude-4.5-haiku,25.869367797,0.258693677,0.181085573,0.077608104
2026-07-13,jduarte,copilot_ai_credit,claude-sonnet-5,6.035843645,0.060358436,0.030179218,0.030179218
2026-07-13,jduarte,copilot_ai_credit,claude-opus-4.6,44.174830098,0.4417483,0.22087415,0.22087415
2026-07-14,jduarte,copilot_ai_credit,claude-sonnet-5,29.051437769,0.290514377,0.090059456,0.200454921
2026-07-14,jduarte,copilot_ai_credit,gpt-5.3-codex,41.289351885,0.412893518,0.12799699,0.284896528
2026-07-15,jduarte,copilot_ai_credit,claude-sonnet-5,11.365550537,0.113655505,0.098880289,0.014775216
2026-07-15,jduarte,copilot_ai_credit,claude-opus-4.6,12.713834648,0.127138346,0.110610361,0.016527985
2026-07-15,jduarte,copilot_ai_credit,gpt-5.6-sol,43.212350029,0.4321235,0.375947445,0.056176055
2026-07-15,jduarte,copilot_ai_credit,claude-4.5-haiku,13.445085082,0.13445085,0.116972239,0.017478611
2026-07-16,jduarte,copilot_ai_credit,claude-sonnet-5,18.507611099,0.18507611,0.042567505,0.142508605
2026-07-16,jduarte,copilot_ai_credit,claude-4.5-haiku,29.374905009,0.29374905,0.067562281,0.226186769
2026-07-18,jduarte,copilot_ai_credit,claude-sonnet-5,8.172041196,0.081720411,0.058838695,0.022881716
2026-07-18,jduarte,copilot_ai_credit,gpt-5.6-sol,22.64594512,0.226459451,0.163050804,0.063408647
2026-07-20,jduarte,copilot_ai_credit,claude-sonnet-5,32.093451712,0.320934517,0.202188745,0.118745772
2026-07-21,jduarte,copilot_ai_credit,claude-sonnet-5,18.060169015,0.18060169,0.167959571,0.012642119
2026-07-21,jduarte,copilot_ai_credit,gpt-5.3-codex,19.416135852,0.194161358,0.180570062,0.013591296
2026-07-21,jduarte,copilot_ai_credit,gpt-5.6-sol,38.206267287,0.382062672,0.355318284,0.026744388
2026-07-21,jduarte,copilot_ai_credit,claude-4.5-haiku,24.431827818,0.244318278,0.227215998,0.01710228
2026-07-05,iduarte,copilot_ai_credit,claude-opus-4.6,28.092505801,0.280925058,0.132034777,0.148890281
2026-07-05,iduarte,copilot_ai_credit,gpt-5.3-codex,43.149330858,0.431493308,0.202801854,0.228691454
2026-07-07,iduarte,copilot_ai_credit,gpt-5.3-codex,17.893265415,0.178932654,0.091255653,0.087677001
2026-07-08,iduarte,copilot_ai_credit,claude-sonnet-5,40.94071031,0.409407103,0.08188142,0.327525683
2026-07-08,iduarte,copilot_ai_credit,claude-opus-4.6,31.20629989,0.312062998,0.062412599,0.249650399
2026-07-09,iduarte,copilot_ai_credit,claude-sonnet-5,33.728830758,0.337288307,0.249593347,0.08769496
2026-07-09,iduarte,copilot_ai_credit,claude-opus-4.6,31.530404407,0.315304044,0.233324992,0.081979052
2026-07-09,iduarte,copilot_ai_credit,gpt-5.6-sol,29.865250368,0.298652503,0.221002852,0.077649651
2026-07-13,iduarte,copilot_ai_credit,claude-sonnet-5,29.253285606,0.292532856,0.172594385,0.119938471
2026-07-13,iduarte,copilot_ai_credit,claude-opus-4.6,39.925614898,0.399256148,0.235561127,0.163695021
2026-07-15,iduarte,copilot_ai_credit,claude-sonnet-5,23.43162537,0.234316253,0.058579063,0.17573719
2026-07-15,iduarte,copilot_ai_credit,gpt-5.6-sol,28.533319686,0.285333196,0.071333299,0.213999897
2026-07-15,iduarte,copilot_ai_credit,claude-4.5-haiku,22.198019106,0.221980191,0.055495047,0.166485144
2026-07-16,iduarte,copilot_ai_credit,claude-sonnet-5,12.210978795,0.122109787,0.024421957,0.09768783
2026-07-16,iduarte,copilot_ai_credit,claude-opus-4.6,5.223515187,0.052235151,0.01044703,0.041788121
2026-07-16,iduarte,copilot_ai_credit,gpt-5.6-sol,32.729701865,0.327297018,0.065459403,0.261837615
2026-07-17,iduarte,copilot_ai_credit,claude-sonnet-5,7.769003962,0.077690039,0.042729521,0.034960518
2026-07-17,iduarte,copilot_ai_credit,claude-opus-4.6,23.24654289,0.232465428,0.127855985,0.104609443
2026-07-18,iduarte,copilot_ai_credit,claude-sonnet-5,23.093047235,0.230930472,0.203218815,0.027711657
2026-07-18,iduarte,copilot_ai_credit,claude-opus-4.6,22.078011501,0.220780115,0.194286501,0.026493614
2026-06-22,npetrov20,copilot_ai_credit,claude-opus-4.6,23.84780677,0.238478067,0.116854252,0.121623815
2026-06-22,npetrov20,copilot_ai_credit,gpt-5.6-sol,31.071064253,0.310710642,0.152248214,0.158462428
2026-06-29,npetrov20,copilot_ai_credit,claude-sonnet-5,26.157539431,0.261575394,0.130787697,0.130787697
2026-07-02,npetrov20,copilot_ai_credit,claude-sonnet-5,42.604920882,0.426049208,0.32805789,0.097991318
2026-07-03,npetrov20,copilot_ai_credit,claude-opus-4.6,29.359855805,0.293598558,0.108631466,0.184967092
2026-07-09,npetrov20,copilot_ai_credit,claude-sonnet-5,21.742995088,0.21742995,0.193512655,0.023917295
2026-07-09,npetrov20,copilot_ai_credit,claude-opus-4.6,4.152244259,0.041522442,0.036954973,0.004567469
2026-07-10,npetrov20,copilot_ai_credit,claude-sonnet-5,16.571284178,0.165712841,0.102741961,0.06297088
2026-07-10,npetrov20,copilot_ai_credit,claude-4.5-haiku,18.210078557,0.182100785,0.112902486,0.069198299
2026-07-12,npetrov20,copilot_ai_credit,claude-sonnet-5,24.668627101,0.246686271,0.172680389,0.074005882
2026-07-13,npetrov20,copilot_ai_credit,claude-sonnet-5,30.093247313,0.300932473,0.249773952,0.051158521
2026-07-13,npetrov20,copilot_ai_credit,claude-opus-4.6,43.460023198,0.434600231,0.360718191,0.07388204
2026-07-14,npetrov20,copilot_ai_credit,claude-opus-4.6,23.530858848,0.235308588,0.200012299,0.035296289
2026-07-14,npetrov20,copilot_ai_credit,gpt-5.6-sol,25.476584439,0.254765844,0.216550967,0.038214877
2026-07-14,npetrov20,copilot_ai_credit,claude-4.5-haiku,28.360315193,0.283603151,0.241062678,0.042540473
2026-06-23,molsen,copilot_ai_credit,claude-sonnet-5,21.108097899,0.211080978,0.179418831,0.031662147
2026-06-23,molsen,copilot_ai_credit,claude-opus-4.6,29.612264875,0.296122648,0.25170425,0.044418398
2026-06-23,molsen,copilot_ai_credit,claude-4.5-haiku,13.561557326,0.135615573,0.115273237,0.020342336
2026-06-25,molsen,copilot_ai_credit,claude-sonnet-5,43.413325478,0.434133254,0.429791921,0.004341333
2026-06-25,molsen,copilot_ai_credit,gpt-5.6-sol,34.483805079,0.34483805,0.341389669,0.003448381
2026-06-25,molsen,copilot_ai_credit,claude-4.5-haiku,41.195648913,0.411956489,0.407836924,0.004119565
2026-07-02,molsen,copilot_ai_credit,claude-sonnet-5,3.137136106,0.031371361,0.02352852,0.007842841
2026-07-03,molsen,copilot_ai_credit,claude-sonnet-5,3.324169223,0.033241692,0.027590604,0.005651088
2026-07-06,molsen,copilot_ai_credit,claude-sonnet-5,41.432736744,0.414327367,0.269312788,0.145014579
2026-07-06,molsen,copilot_ai_credit,claude-opus-4.6,43.24489281,0.432448928,0.281091803,0.151357125
2026-07-07,molsen,copilot_ai_credit,gpt-5.3-codex,40.627650711,0.406276507,0.385962681,0.020313826
2026-07-07,molsen,copilot_ai_credit,claude-4.5-haiku,20.457457904,0.204574579,0.19434585,0.010228729
2026-07-08,molsen,copilot_ai_credit,claude-sonnet-5,11.972154234,0.119721542,0.058663555,0.061057987
2026-07-08,molsen,copilot_ai_credit,claude-opus-4.6,16.830720384,0.168307203,0.082470529,0.085836674
2026-07-09,molsen,copilot_ai_credit,claude-sonnet-5,17.261517141,0.172615171,0.051784551,0.12083062
2026-07-09,molsen,copilot_ai_credit,claude-4.5-haiku,20.478407968,0.204784079,0.061435223,0.143348856
2026-07-10,molsen,copilot_ai_credit,claude-sonnet-5,5.455080349,0.054550803,0.044731658,0.009819145
2026-07-10,molsen,copilot_ai_credit,claude-opus-4.6,37.09258527,0.370925852,0.304159198,0.066766654
2026-07-10,molsen,copilot_ai_credit,gpt-5.6-sol,6.820521671,0.068205216,0.055928277,0.012276939
2026-07-11,molsen,copilot_ai_credit,claude-sonnet-5,19.392159585,0.193921595,0.141562764,0.052358831
2026-07-11,molsen,copilot_ai_credit,gpt-5.6-sol,2.170665119,0.021706651,0.015845855,0.005860796
2026-07-11,molsen,copilot_ai_credit,claude-4.5-haiku,39.448855598,0.394488555,0.287976645,0.10651191
2026-07-12,molsen,copilot_ai_credit,claude-sonnet-5,29.188187052,0.29188187,0.227667858,0.064214012
2026-07-12,molsen,copilot_ai_credit,gpt-5.3-codex,34.306258056,0.34306258,0.267588812,0.075473768
2026-07-13,molsen,copilot_ai_credit,claude-sonnet-5,16.686949748,0.166869497,0.086772138,0.080097359
2026-07-14,molsen,copilot_ai_credit,claude-sonnet-5,14.704381544,0.147043815,0.032349639,0.114694176
2026-07-15,molsen,copilot_ai_credit,claude-sonnet-5,14.788272995,0.147882729,0.0813355,0.066547229
2026-07-15,molsen,copilot_ai_credit,gpt-5.3-codex,22.763401945,0.227634019,0.12519871,0.102435309
2026-07-16,molsen,copilot_ai_credit,claude-opus-4.6,31.855759713,0.318557597,0.124237462,0.194320135
2026-07-02,zolsen,copilot_ai_credit,claude-sonnet-5,19.967971313,0.199679713,0.125798219,0.073881494
2026-07-02,zolsen,copilot_ai_credit,claude-opus-4.6,25.262585524,0.252625855,0.159154288,0.093471567
2026-07-02,zolsen,copilot_ai_credit,gpt-5.6-sol,24.919515107,0.249195151,0.156992945,0.092202206
2026-07-19,zolsen,copilot_ai_credit,claude-sonnet-5,33.728514257,0.337285142,0.279946667,0.057338475
2026-07-19,zolsen,copilot_ai_credit,claude-4.5-haiku,1.570364614,0.015703646,0.013034026,0.00266962
2026-06-24,ookafor,copilot_ai_credit,claude-sonnet-5,1.06642561,0.010664256,0.003199276,0.00746498
2026-06-24,ookafor,copilot_ai_credit,gpt-5.3-codex,29.841675092,0.29841675,0.089525025,0.208891725
2026-06-28,ookafor,copilot_ai_credit,claude-sonnet-5,40.218827072,0.40218827,0.245334844,0.156853426
2026-07-06,ookafor,copilot_ai_credit,gpt-5.3-codex,0.896165897,0.008961658,0.008334341,0.000627317
2026-07-09,ookafor,copilot_ai_credit,claude-sonnet-5,32.573534478,0.325735344,0.11400737,0.211727974
2026-07-09,ookafor,copilot_ai_credit,claude-4.5-haiku,36.123149562,0.361231495,0.126431023,0.234800472
2026-07-14,ookafor,copilot_ai_credit,claude-sonnet-5,11.394590605,0.113945906,0.055833493,0.058112413
2026-07-14,ookafor,copilot_ai_credit,gpt-5.3-codex,43.141368259,0.431413682,0.211392704,0.220020978
2026-06-22,okim,copilot_ai_credit,claude-opus-4.6,1.487448816,0.014874488,0.00609854,0.008775948
2026-06-22,okim,copilot_ai_credit,gpt-5.3-codex,44.541830052,0.4454183,0.182621503,0.262796797
2026-06-24,okim,copilot_ai_credit,claude-sonnet-5,33.421454969,0.334214549,0.120317237,0.213897312
2026-06-25,okim,copilot_ai_credit,claude-sonnet-5,4.072029236,0.040720292,0.025246581,0.015473711
2026-06-26,okim,copilot_ai_credit,claude-sonnet-5,11.758545581,0.117585455,0.072902982,0.044682473
2026-06-26,okim,copilot_ai_credit,gpt-5.6-sol,5.718614552,0.057186145,0.035455409,0.021730736
2026-07-02,okim,copilot_ai_credit,claude-sonnet-5,7.923159692,0.079231596,0.049915905,0.029315691
2026-07-02,okim,copilot_ai_credit,gpt-5.3-codex,41.683553461,0.416835534,0.262606386,0.154229148
2026-07-02,okim,copilot_ai_credit,gpt-5.6-sol,33.886170019,0.3388617,0.213482871,0.125378829
2026-07-04,okim,copilot_ai_credit,claude-sonnet-5,6.018764679,0.060187646,0.033705081,0.026482565
2026-07-04,okim,copilot_ai_credit,gpt-5.3-codex,43.510072547,0.435100725,0.243656406,0.191444319
2026-07-06,okim,copilot_ai_credit,claude-sonnet-5,30.077020158,0.300770201,0.288739392,0.012030809
2026-07-14,okim,copilot_ai_credit,claude-sonnet-5,38.683763314,0.386837633,0.077367526,0.309470107
2026-07-14,okim,copilot_ai_credit,claude-opus-4.6,35.099278632,0.350992786,0.070198557,0.280794229
2026-07-14,okim,copilot_ai_credit,gpt-5.6-sol,33.046283875,0.330462838,0.066092567,0.264370271
2026-07-14,okim,copilot_ai_credit,claude-4.5-haiku,11.720567722,0.117205677,0.023441135,0.093764542
2026-07-15,okim,copilot_ai_credit,claude-sonnet-5,28.40095066,0.284009506,0.24140808,0.042601426
2026-07-15,okim,copilot_ai_credit,claude-opus-4.6,16.137732123,0.161377321,0.137170722,0.024206599
2026-07-16,okim,copilot_ai_credit,gpt-5.6-sol,2.390444655,0.023904446,0.009800822,0.014103624
2026-07-20,okim,copilot_ai_credit,claude-sonnet-5,19.045554478,0.190455544,0.051422996,0.139032548
2026-07-21,okim,copilot_ai_credit,gpt-5.3-codex,23.780210618,0.237802106,0.064206568,0.173595538
2026-06-22,ikovacs,copilot_ai_credit,claude-sonnet-5,11.662240196,0.116622401,0.065308544,0.051313857
2026-06-22,ikovacs,copilot_ai_credit,gpt-5.3-codex,23.011510302,0.230115103,0.128864457,0.101250646
2026-06-24,ikovacs,copilot_ai_credit,claude-sonnet-5,21.095902565,0.210959025,0.1729864,0.037972625
2026-06-24,ikovacs,copilot_ai_credit,gpt-5.3-codex,0.61633036,0.006163303,0.005053908,0.001109395
2026-06-25,ikovacs,copilot_ai_credit,claude-sonnet-5,4.183363248,0.041833632,0.015478443,0.026355189
2026-06-25,ikovacs,copilot_ai_credit,claude-opus-4.6,32.331550275,0.323315502,0.119626735,0.203688767
2026-06-25,ikovacs,copilot_ai_credit,gpt-5.6-sol,11.008400786,0.110084007,0.040731082,0.069352925
2026-06-29,ikovacs,copilot_ai_credit,claude-sonnet-5,2.54544394,0.025454439,0.007381787,0.018072652
2026-06-29,ikovacs,copilot_ai_credit,claude-opus-4.6,13.281466309,0.132814663,0.038516252,0.094298411
2026-06-29,ikovacs,copilot_ai_credit,claude-4.5-haiku,0.571117494,0.005711174,0.00165624,0.004054934
2026-06-30,ikovacs,copilot_ai_credit,claude-sonnet-5,14.758304003,0.14758304,0.045750742,0.101832298
2026-07-01,ikovacs,copilot_ai_credit,claude-sonnet-5,25.321865025,0.25321865,0.131673698,0.121544952
2026-07-01,ikovacs,copilot_ai_credit,claude-opus-4.6,32.209818679,0.322098186,0.167491056,0.15460713
2026-07-02,ikovacs,copilot_ai_credit,claude-opus-4.6,43.860940355,0.438609403,0.153513291,0.285096112
2026-07-06,ikovacs,copilot_ai_credit,claude-sonnet-5,11.8700088,0.118700088,0.047480035,0.071220053
2026-07-07,ikovacs,copilot_ai_credit,claude-sonnet-5,29.732096586,0.297320965,0.243803191,0.053517774
2026-07-07,ikovacs,copilot_ai_credit,gpt-5.3-codex,37.544537489,0.375445374,0.307865206,0.067580168
2026-07-08,ikovacs,copilot_ai_credit,claude-sonnet-5,2.970086117,0.029700861,0.01692949,0.012771371
2026-07-08,ikovacs,copilot_ai_credit,claude-4.5-haiku,9.001117367,0.090011173,0.051306368,0.038704805
2026-07-09,ikovacs,copilot_ai_credit,claude-sonnet-5,26.197227407,0.261972274,0.159803087,0.102169187
2026-07-09,ikovacs,copilot_ai_credit,claude-opus-4.6,19.01660854,0.190166085,0.116001311,0.074164774
2026-07-10,ikovacs,copilot_ai_credit,claude-sonnet-5,41.916519408,0.419165194,0.41078189,0.008383304
2026-07-10,ikovacs,copilot_ai_credit,claude-opus-4.6,35.233561624,0.352335616,0.345288903,0.007046713
2026-07-14,ikovacs,copilot_ai_credit,claude-sonnet-5,44.363392745,0.443633927,0.257307677,0.18632625
2026-07-14,ikovacs,copilot_ai_credit,gpt-5.3-codex,28.392966855,0.283929668,0.164679207,0.119250461
2026-07-15,ikovacs,copilot_ai_credit,claude-sonnet-5,40.301496777,0.403014967,0.153145687,0.24986928
2026-07-15,ikovacs,copilot_ai_credit,claude-4.5-haiku,41.987774302,0.419877743,0.159553542,0.260324201
2026-07-16,ikovacs,copilot_ai_credit,claude-sonnet-5,43.489085813,0.434890858,0.247887789,0.187003069
2026-07-16,ikovacs,copilot_ai_credit,gpt-5.3-codex,24.32094777,0.243209477,0.138629401,0.104580076
2026-07-16,ikovacs,copilot_ai_credit,claude-4.5-haiku,22.648166869,0.226481668,0.12909455,0.097387118
2026-07-17,ikovacs,copilot_ai_credit,gpt-5.3-codex,7.130574514,0.071305745,0.044922619,0.026383126
2026-07-18,ikovacs,copilot_ai_credit,claude-opus-4.6,24.632754568,0.246327545,0.157649628,0.088677917
2026-07-19,ikovacs,copilot_ai_credit,gpt-5.3-codex,20.015836884,0.200158368,0.164129861,0.036028507
2026-07-02,nfischer28,copilot_ai_credit,claude-sonnet-5,23.223150465,0.232231504,0.083603341,0.148628163
2026-07-02,nfischer28,copilot_ai_credit,gpt-5.3-codex,40.025749807,0.400257498,0.144092699,0.256164799
2026-07-05,nfischer28,copilot_ai_credit,claude-4.5-haiku,42.671407018,0.42671407,0.166418487,0.260295583
2026-07-15,nfischer28,copilot_ai_credit,claude-sonnet-5,32.090140525,0.320901405,0.170077744,0.150823661
2026-07-20,nfischer28,copilot_ai_credit,claude-sonnet-5,19.67165092,0.196716509,0.092456759,0.10425975
2026-07-20,nfischer28,copilot_ai_credit,claude-opus-4.6,4.792298246,0.047922982,0.022523801,0.025399181
2026-07-21,nfischer28,copilot_ai_credit,gpt-5.6-sol,12.059250716,0.120592507,0.10009178,0.020500727
2026-06-23,wnakamura,copilot_ai_credit,claude-sonnet-5,6.695432369,0.066954323,0.043520309,0.023434014
2026-06-24,wnakamura,copilot_ai_credit,claude-sonnet-5,40.855968599,0.408559685,0.257392601,0.151167084
2026-06-24,wnakamura,copilot_ai_credit,claude-4.5-haiku,6.148307118,0.061483071,0.038734334,0.022748737
2026-06-26,wnakamura,copilot_ai_credit,claude-sonnet-5,33.981616427,0.339816164,0.227676829,0.112139335
2026-06-26,wnakamura,copilot_ai_credit,claude-opus-4.6,14.02393416,0.140239341,0.093960358,0.046278983
2026-06-27,wnakamura,copilot_ai_credit,claude-sonnet-5,22.703380603,0.227033806,0.097624536,0.12940927
2026-06-27,wnakamura,copilot_ai_credit,claude-opus-4.6,32.769279871,0.327692798,0.140907903,0.186784895
2026-06-28,wnakamura,copilot_ai_credit,claude-opus-4.6,24.081189129,0.240811891,0.069835448,0.170976443
2026-06-29,wnakamura,copilot_ai_credit,claude-sonnet-5,14.456459139,0.144564591,0.11998861,0.024575981
2026-06-29,wnakamura,copilot_ai_credit,gpt-5.6-sol,21.453380887,0.214533808,0.17806306,0.036470748
2026-07-06,wnakamura,copilot_ai_credit,claude-sonnet-5,24.161611814,0.241616118,0.193292894,0.048323224
2026-07-10,wnakamura,copilot_ai_credit,gpt-5.6-sol,1.126829627,0.011268296,0.008676587,0.002591709
2026-07-11,wnakamura,copilot_ai_credit,claude-opus-4.6,22.837417293,0.228374172,0.14615947,0.082214702
2026-07-11,wnakamura,copilot_ai_credit,gpt-5.3-codex,3.837225977,0.038372259,0.024558245,0.013814014
2026-07-11,wnakamura,copilot_ai_credit,claude-4.5-haiku,3.240230833,0.032402308,0.020737477,0.011664831
2026-07-17,wnakamura,copilot_ai_credit,gpt-5.3-codex,13.895768616,0.138957686,0.036128998,0.102828688
2026-07-21,wnakamura,copilot_ai_credit,claude-sonnet-5,39.375438173,0.393754381,0.385879293,0.007875088
2026-07-21,wnakamura,copilot_ai_credit,claude-opus-4.6,31.273162667,0.312731626,0.306476993,0.006254633
2026-07-21,wnakamura,copilot_ai_credit,gpt-5.3-codex,7.457283665,0.074572836,0.073081379,0.001491457
2026-07-21,wnakamura,copilot_ai_credit,gpt-5.6-sol,31.266042743,0.312660427,0.306407218,0.006253209
2026-06-22,asilva,copilot_ai_credit,claude-sonnet-5,15.716607202,0.157166072,0.06758141,0.089584662
2026-06-23,asilva,copilot_ai_credit,claude-sonnet-5,5.721116592,0.057211165,0.017735461,0.039475704
2026-06-23,asilva,copilot_ai_credit,gpt-5.3-codex,25.263324473,0.252633244,0.078316305,0.174316939
2026-07-03,asilva,copilot_ai_credit,claude-sonnet-5,32.820297037,0.32820297,0.31835688,0.00984609
2026-07-12,asilva,copilot_ai_credit,claude-opus-4.6,21.354391071,0.21354391,0.209273031,0.004270879
2026-07-16,asilva,copilot_ai_credit,claude-sonnet-5,3.41366427,0.034136642,0.022530183,0.011606459
